Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Core i3-10100T,175,78.5,157,https://cpu.userbenchmark.com/SpeedTest/1260090/IntelR-CoreTM-i3-10100T-CPU---300GHz
CPU,YD297XAZAFWOF,AMD,Ryzen TR 2970WX,176,78.5,921,https://cpu.userbenchmark.com/SpeedTest/626249/AMD-Ryzen-Threadripper-2970WX-24-Core-Processor
CPU,,Intel,Core i7-5775R,177,78.4,143,https://cpu.userbenchmark.com/SpeedTest/39919/IntelR-CoreTM-i7-5775R-CPU---330GHz
CPU,BX80646I54690K,Intel,Core i5-4690K,178,78.4,183790,https://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432
CPU,,Intel,Core i7-5950HQ,179,78.3,154,https://cpu.userbenchmark.com/SpeedTest/29765/IntelR-CoreTM-i7-5950HQ-CPU---290GHz
CPU,,Intel,Xeon E3-1230 v6,180,78.1,392,https://cpu.userbenchmark.com/SpeedTest/268848/IntelR-XeonR-CPU-E3-1230-v6---350GHz
CPU,BX80677I57600,Intel,Core i5-7600,181,77.9,34466,https://cpu.userbenchmark.com/Intel-Core-i5-7600/Rating/3890
CPU,CL8068403805708,Intel,Core i9-8950HK,182,77.8,11008,https://cpu.userbenchmark.com/SpeedTest/486215/IntelR-CoreTM-i9-8950HK-CPU---290GHz
CPU,,Intel,Xeon W3690,183,77.8,3622,https://cpu.userbenchmark.com/SpeedTest/9677/IntelR-XeonR-CPU-----------W3690----347GHz
CPU,,Intel,Core i5-11300H,184,77.7,335,https://cpu.userbenchmark.com/SpeedTest/1504890/11th-Gen-IntelR-CoreTM-i5-11300H---310GHz
CPU,BX80646I74770K,Intel,Core i7-4770K,185,77.7,147660,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537
CPU,,Intel,Xeon E5-1650 v2,186,77.7,7668,https://cpu.userbenchmark.com/SpeedTest/7574/IntelR-XeonR-CPU-E5-1650-v2---350GHz
CPU,BX80646E31276V3,Intel,Xeon E3-1276 v3,187,77.4,239,https://cpu.userbenchmark.com/SpeedTest/25180/IntelR-XeonR-CPU-E3-1276-v3---360GHz
CPU,BX80646I54670K,Intel,Core i5-4670K,188,77.4,113449,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538
CPU,,Intel,Xeon E3-1271 v3,189,77.3,1117,https://cpu.userbenchmark.com/SpeedTest/17463/IntelR-XeonR-CPU-E3-1271-v3---360GHz
CPU,YD2600BBAFBOX,AMD,Ryzen 5 2600,190,77.1,645319,https://cpu.userbenchmark.com/AMD-Ryzen-5-2600/Rating/3955
CPU,,Intel,Xeon E3-1275 v3,191,77.1,293,https://cpu.userbenchmark.com/SpeedTest/5652/IntelR-XeonR-CPU-E3-1275-v3---350GHz
CPU,100-000000083,AMD,Ryzen 7 4700U,192,76.8,11188,https://cpu.userbenchmark.com/SpeedTest/1105478/AMD-Ryzen-7-4700U-with-Radeon-Graphics
CPU,,Intel,Xeon E3-1230 v5,193,76.7,1582,https://cpu.userbenchmark.com/SpeedTest/72554/IntelR-XeonR-CPU-E3-1230-v5---340GHz
CPU,,Intel,Core i7 X 980,194,76.7,6059,https://cpu.userbenchmark.com/SpeedTest/1822/IntelR-CoreTM-i7-CPU-------X-980----333GHz
CPU,BX80637I73770K,Intel,Core i7-3770K,195,76.6,136940,https://cpu.userbenchmark.com/Intel-Core-i7-3770K/Rating/1317
CPU,100-100000284BOX,AMD,Ryzen 3 3100,196,76.6,33793,https://cpu.userbenchmark.com/SpeedTest/1148404/AMD-Ryzen-3-3100-4-Core-Processor
CPU,CL8068403373614,Intel,Core i5-8400H,197,76.5,933,https://cpu.userbenchmark.com/SpeedTest/524256/IntelR-CoreTM-i5-8400H-CPU---250GHz
CPU,BX80646I74790,Intel,Core i7-4790,198,76.5,223922,https://cpu.userbenchmark.com/Intel-Core-i7-4790/Rating/2293
CPU,CM8068403362509,Intel,Core i5-8500T,199,76.4,2898,https://cpu.userbenchmark.com/SpeedTest/532888/IntelR-CoreTM-i5-8500T-CPU---210GHz
CPU,BX80684I38100,Intel,Core i3-8100,200,76.4,101075,https://cpu.userbenchmark.com/Intel-Core-i3-8100/Rating/3942
CPU,FH8067703417418,Intel,Core i7-8706G,201,76.3,176,https://cpu.userbenchmark.com/SpeedTest/518066/IntelR-CoreTM-i7-8706G-CPU---310GHz
CPU,BX80646I74771,Intel,Core i7-4771,202,76.3,9221,https://cpu.userbenchmark.com/Intel-Core-i7-4771/Rating/2008
CPU,,Intel,Xeon W3680,203,76.2,3574,https://cpu.userbenchmark.com/SpeedTest/12335/IntelR-XeonR-CPU-----------W3680----333GHz
CPU,CL8068403359524,Intel,Core i7-8750H,204,76.1,343311,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz
CPU,,Intel,Core i7-5850HQ,205,76,46,https://cpu.userbenchmark.com/SpeedTest/35099/IntelR-CoreTM-i7-5850HQ-CPU---270GHz
CPU,YD190XA8AEWOF,AMD,Ryzen TR 1900X,206,76,4586,https://cpu.userbenchmark.com/SpeedTest/340638/AMD-Ryzen-Threadripper-1900X-8-Core-Processor
CPU,BX80619I73930K,Intel,Core i7-3930K,207,75.9,29560,https://cpu.userbenchmark.com/Intel-Core-i7-3930K/Rating/1487
CPU,,Intel,Xeon E3-1270 v3,208,75.9,574,https://cpu.userbenchmark.com/SpeedTest/11395/IntelR-XeonR-CPU-E3-1270-v3---350GHz
CPU,,AMD,Ryzen 7 4800U,209,75.9,1033,https://cpu.userbenchmark.com/SpeedTest/1005639/AMD-Ryzen-7-4800U-with-Radeon-Graphics
CPU,BX80646I54690,Intel,Core i5-4690,210,75.8,62750,https://cpu.userbenchmark.com/Intel-Core-i5-4690/Rating/2311
CPU,YD192XA8AEWOF,AMD,Ryzen TR 1920X,211,75.8,7286,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1920X/Rating/3934
CPU,,Intel,Core i7 980,212,75.8,2013,https://cpu.userbenchmark.com/SpeedTest/3336/IntelR-CoreTM-i7-CPU---------980----333GHz
CPU,YD180XBCAEWOF,AMD,Ryzen 7 1800X,213,75.7,79889,https://cpu.userbenchmark.com/AMD-Ryzen-7-1800X/Rating/3916
CPU,BX80646E31231V3,Intel,Xeon E3-1231 v3,214,75.7,15152,https://cpu.userbenchmark.com/SpeedTest/11040/IntelR-XeonR-CPU-E3-1231-v3---340GHz
CPU,,Intel,Xeon X5690,215,75.7,3500,https://cpu.userbenchmark.com/SpeedTest/16752/IntelR-XeonR-CPU-----------X5690----347GHz
CPU,BX80637I53570K,Intel,Core i5-3570K,216,75.7,169441,https://cpu.userbenchmark.com/Intel-Core-i5-3570K/Rating/1316
CPU,BX80646E31241V3,Intel,Xeon E3-1241 v3,217,75.7,3113,https://cpu.userbenchmark.com/SpeedTest/15164/IntelR-XeonR-CPU-E3-1241-v3---350GHz
CPU,CL8068403359725,Intel,Core i7-8850H,218,75.6,15611,https://cpu.userbenchmark.com/SpeedTest/485626/IntelR-CoreTM-i7-8850H-CPU---260GHz
CPU,BX80677I57600T,Intel,Core i5-7600T,219,75.6,332,https://cpu.userbenchmark.com/SpeedTest/246226/IntelR-CoreTM-i5-7600T-CPU---280GHz
CPU,,AMD,Ryzen 7 5700U,220,75.6,292,https://cpu.userbenchmark.com/SpeedTest/1482042/AMD-Ryzen-7-5700U-with-Radeon-Graphics
CPU,YD195XA8AEWOF,AMD,Ryzen TR 1950X,221,75.6,20153,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1950X/Rating/3932
CPU,YD299XAZAFWOF,AMD,Ryzen TR 2990WX,222,75.5,2349,https://cpu.userbenchmark.com/SpeedTest/560423/AMD-Ryzen-Threadripper-2990WX-32-Core-Processor
CPU,,Intel,Core i5-1145G7,223,75.5,260,https://cpu.userbenchmark.com/SpeedTest/1345527/11th-Gen-IntelR-CoreTM-i5-1145G7---260GHz
CPU,BX80623I72700K,Intel,Core i7-2700K,224,75.5,19896,https://cpu.userbenchmark.com/Intel-Core-i7-2700K/Rating/1985
CPU,BX80662I76700,Intel,Core i7-6700,225,75.4,237802,https://cpu.userbenchmark.com/Intel-Core-i7-6700/Rating/3515
CPU,CM8068403358913,Intel,Core i5-8400T,226,75.4,3011,https://cpu.userbenchmark.com/SpeedTest/475176/IntelR-CoreTM-i5-8400T-CPU---170GHz
CPU,BX80646E31246V3,Intel,Xeon E3-1246 v3,227,75.4,2204,https://cpu.userbenchmark.com/SpeedTest/11023/IntelR-XeonR-CPU-E3-1246-v3---350GHz
CPU,100-000000084,AMD,Ryzen 5 4500U,228,75.3,16258,https://cpu.userbenchmark.com/SpeedTest/1052299/AMD-Ryzen-5-4500U-with-Radeon-Graphics
CPU,,Intel,Xeon E5-1650 0,229,75.2,7866,https://cpu.userbenchmark.com/SpeedTest/7093/IntelR-XeonR-CPU-E5-1650-0---320GHz
CPU,BX80646I74770,Intel,Core i7-4770,230,75.2,151293,https://cpu.userbenchmark.com/Intel-Core-i7-4770/Rating/1978
CPU,YD1600BBAFBOX,AMD,Ryzen 5 1600AF,231,75.1,58458,https://cpu.userbenchmark.com/SpeedTest/563877/AMD-Ryzen-5-1600-Six-Core-Processor
CPU,,Intel,Core i5-4670,232,75,46659,https://cpu.userbenchmark.com/SpeedTest/630/IntelR-CoreTM-i5-4670-CPU---340GHz
CPU,,Intel,Xeon E5-2687W 0,233,75,693,https://cpu.userbenchmark.com/SpeedTest/8860/IntelR-XeonR-CPU-E5-2687W-0---310GHz
CPU,,AMD,Ryzen 7 5800U,234,75,14,https://cpu.userbenchmark.com/SpeedTest/1433044/AMD-Ryzen-7-5800U-with-Radeon-Graphics
CPU,,Intel,Core i5-2550K,235,75,2361,https://cpu.userbenchmark.com/SpeedTest/5474/IntelR-CoreTM-i5-2550K-CPU---340GHz
CPU,BX80623I72600K,Intel,Core i7-2600K,236,74.9,123797,https://cpu.userbenchmark.com/Intel-Core-i7-2600K/Rating/621
CPU,BX80623I52500K,Intel,Core i5-2500K,237,74.9,125895,https://cpu.userbenchmark.com/Intel-Core-i5-2500K/Rating/619
CPU,,Intel,Core i7-4790S,238,74.9,11453,https://cpu.userbenchmark.com/SpeedTest/13424/IntelR-CoreTM-i7-4790S-CPU---320GHz
CPU,YD2700BBAFBOX,AMD,Ryzen 7 2700,239,74.9,122025,https://cpu.userbenchmark.com/AMD-Ryzen-7-2700/Rating/3957
CPU,,Intel,Core i3-10300T,240,74.8,3,https://cpu.userbenchmark.com/SpeedTest/1290166/IntelR-CoreTM-i3-10300T-CPU---300GHz
CPU,FH8068403419522,Intel,Core i5-8259U,241,74.7,2621,https://cpu.userbenchmark.com/SpeedTest/543736/IntelR-CoreTM-i5-8259U-CPU---230GHz
CPU,,Intel,Xeon E3-1240 v3,242,74.5,2095,https://cpu.userbenchmark.com/SpeedTest/4602/IntelR-XeonR-CPU-E3-1240-v3---340GHz
CPU,YD160XBCAEWOF,AMD,Ryzen 5 1600X,243,74.5,126123,https://cpu.userbenchmark.com/AMD-Ryzen-5-1600X/Rating/3920
CPU,BX80677I57500,Intel,Core i5-7500,244,74.5,123343,https://cpu.userbenchmark.com/Intel-Core-i5-7500/Rating/3648
CPU,,Intel,Xeon E3-1270 V2,245,74.5,2297,https://cpu.userbenchmark.com/SpeedTest/11264/IntelR-XeonR-CPU-E3-1270-V2---350GHz
CPU,BX80646E31230V3,Intel,Xeon E3-1230 v3,246,74.5,6420,https://cpu.userbenchmark.com/SpeedTest/2171/IntelR-XeonR-CPU-E3-1230-v3---330GHz
CPU,,Intel,Xeon E3-1275 V2,247,74.4,322,https://cpu.userbenchmark.com/SpeedTest/4507/IntelR-XeonR-CPU-E3-1275-V2---350GHz
CPU,,Intel,Core i5-4670S,248,74.4,1228,https://cpu.userbenchmark.com/SpeedTest/5523/IntelR-CoreTM-i5-4670S-CPU---310GHz
CPU,BX80637I73770,Intel,Core i7-3770,249,74.1,241551,https://cpu.userbenchmark.com/Intel-Core-i7-3770/Rating/1979
CPU,,AMD,Ryzen 5 5600U,250,74.1,16,https://cpu.userbenchmark.com/SpeedTest/1461589/AMD-Ryzen-5-5600U-with-Radeon-Graphics
CPU,BX80662I56600,Intel,Core i5-6600,251,74.1,76522,https://cpu.userbenchmark.com/Intel-Core-i5-6600/Rating/3514
CPU,,Intel,Core i7-1185G7,252,74.1,1487,https://cpu.userbenchmark.com/SpeedTest/1268967/11th-Gen-IntelR-CoreTM-i7-1185G7---300GHz
CPU,BX80633I74820K,Intel,Core i7-4820K,253,74,17498,https://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675
CPU,YD170XBCAEWOF,AMD,Ryzen 7 1700X,254,73.9,106640,https://cpu.userbenchmark.com/AMD-Ryzen-7-1700X/Rating/3915
CPU,,Intel,Core i7-1165G7,255,73.8,11366,https://cpu.userbenchmark.com/SpeedTest/1195374/11th-Gen-IntelR-CoreTM-i7-1165G7---280GHz
CPU,100-000000105,AMD,Ryzen 5 4600U,256,73.7,314,https://cpu.userbenchmark.com/SpeedTest/1152158/AMD-Ryzen-5-4600U-with-Radeon-Graphics
CPU,BX80701G6600,Intel,Pentium Gold G6600,257,73.6,18,https://cpu.userbenchmark.com/SpeedTest/1454523/IntelR-PentiumR-Gold-G6600-CPU---420GHz
CPU,,Intel,Core i5-1135G7,258,73.6,9488,https://cpu.userbenchmark.com/SpeedTest/1286124/11th-Gen-IntelR-CoreTM-i5-1135G7---240GHz
CPU,,Intel,Core i7-4770S,259,73.4,9987,https://cpu.userbenchmark.com/SpeedTest/2123/IntelR-CoreTM-i7-4770S-CPU---310GHz
CPU,BX80646I54590,Intel,Core i5-4590,260,73.4,120684,https://cpu.userbenchmark.com/Intel-Core-i5-4590/Rating/2604
CPU,,Intel,Xeon E5-2690 v2,261,73.4,589,https://cpu.userbenchmark.com/SpeedTest/13436/IntelR-XeonR-CPU-E5-2690-v2---300GHz
CPU,,Intel,Core i7 970,262,73.4,3225,https://cpu.userbenchmark.com/SpeedTest/8374/IntelR-CoreTM-i7-CPU---------970----320GHz
CPU,,Intel,Xeon E3-1226 v3,263,73.3,1587,https://cpu.userbenchmark.com/SpeedTest/18482/IntelR-XeonR-CPU-E3-1226-v3---330GHz
CPU,,Intel,Xeon E3-1240 V2,264,73.3,3478,https://cpu.userbenchmark.com/SpeedTest/5484/IntelR-XeonR-CPU-E3-1240-V2---340GHz
CPU,,Intel,Xeon E5-1620 v2,265,73.2,7592,https://cpu.userbenchmark.com/SpeedTest/8354/IntelR-XeonR-CPU-E5-1620-v2---370GHz
CPU,,Intel,Xeon E3-1245 V2,266,73.1,1731,https://cpu.userbenchmark.com/SpeedTest/5622/IntelR-XeonR-CPU-E3-1245-V2---340GHz
CPU,,Intel,Core i5-3570,267,73.1,88751,https://cpu.userbenchmark.com/SpeedTest/793/IntelR-CoreTM-i5-3570-CPU---340GHz
CPU,,Intel,Core i7-8705G,268,73.1,4558,https://cpu.userbenchmark.com/SpeedTest/453718/IntelR-CoreTM-i7-8705G-CPU---310GHz
CPU,,Intel,Xeon E3-1245 v3,269,73.1,2224,https://cpu.userbenchmark.com/SpeedTest/4697/IntelR-XeonR-CPU-E3-1245-v3---340GHz
CPU,,Intel,Xeon E3-1265L v3,270,73,117,https://cpu.userbenchmark.com/SpeedTest/20266/IntelR-XeonR-CPU-E3-1265L-v3---250GHz
CPU,,Intel,Core i5-6600T,271,73,847,https://cpu.userbenchmark.com/SpeedTest/37851/IntelR-CoreTM-i5-6600T-CPU---270GHz
CPU,BX80677I77700T,Intel,Core i7-7700T,272,73,5514,https://cpu.userbenchmark.com/SpeedTest/232624/IntelR-CoreTM-i7-7700T-CPU---290GHz
CPU,,Intel,Xeon E3-1230 V2,273,72.9,6728,https://cpu.userbenchmark.com/SpeedTest/652/IntelR-XeonR-CPU-E3-1230-V2---330GHz
CPU,,Intel,Xeon E3-1220 v5,274,72.9,909,https://cpu.userbenchmark.com/SpeedTest/139116/IntelR-XeonR-CPU-E3-1220-v5---300GHz
CPU,,Intel,Xeon X5660,275,72.9,5411,https://cpu.userbenchmark.com/SpeedTest/17750/IntelR-XeonR-CPU-----------X5660----280GHz
CPU,,Intel,Core i5-9300H,276,72.6,79742,https://cpu.userbenchmark.com/SpeedTest/744904/IntelR-CoreTM-i5-9300H-CPU---240GHz
CPU,,Intel,Core i7-7820HK,277,72.5,13735,https://cpu.userbenchmark.com/SpeedTest/224965/IntelR-CoreTM-i7-7820HK-CPU---290GHz
CPU,,Intel,Core i7-3820,278,72.5,38460,https://cpu.userbenchmark.com/SpeedTest/739/IntelR-CoreTM-i7-3820-CPU---360GHz
CPU,CL8068403373522,Intel,Core i5-8300H,279,72.4,128336,https://cpu.userbenchmark.com/SpeedTest/425634/IntelR-CoreTM-i5-8300H-CPU---230GHz
CPU,,Intel,Core i5-3550,280,72.3,18507,https://cpu.userbenchmark.com/SpeedTest/846/IntelR-CoreTM-i5-3550-CPU---330GHz
CPU,,Intel,Xeon E31270,281,72.2,2291,https://cpu.userbenchmark.com/SpeedTest/5604/IntelR-XeonR-CPU-E31270---340GHz
CPU,BX80677I37320,Intel,Core i3-7320,282,72.1,362,https://cpu.userbenchmark.com/Intel-Core-i3-7320/Rating/3888
CPU,,Intel,Xeon W3570,283,72.1,373,https://cpu.userbenchmark.com/SpeedTest/12630/IntelR-XeonR-CPU-----------W3570----320GHz
CPU,,Intel,Core i7-10710U,284,72,4918,https://cpu.userbenchmark.com/SpeedTest/900004/IntelR-CoreTM-i7-10710U-CPU---110GHz
CPU,BX80646I54570,Intel,Core i5-4570,285,72,103554,https://cpu.userbenchmark.com/Intel-Core-i5-4570/Rating/2770
CPU,CM8068403377415,Intel,Core i3-8100T,286,71.9,1269,https://cpu.userbenchmark.com/SpeedTest/509371/IntelR-CoreTM-i3-8100T-CPU---310GHz
CPU,YD250XBBM4KAF,AMD,Ryzen 5 2500X,287,71.8,1399,https://cpu.userbenchmark.com/SpeedTest/567224/AMD-Ryzen-5-2500X-Quad-Core-Processor
CPU,,Intel,Xeon E3-1225 v3,288,71.8,3840,https://cpu.userbenchmark.com/SpeedTest/12983/IntelR-XeonR-CPU-E3-1225-v3---320GHz
CPU,,Intel,Core i5-8305G,289,71.8,312,https://cpu.userbenchmark.com/SpeedTest/483074/IntelR-CoreTM-i5-8305G-CPU---280GHz
CPU,YD3400C5FHBOX,AMD,Ryzen 5 3400G,290,71.7,67825,https://cpu.userbenchmark.com/SpeedTest/825156/AMD-Ryzen-5-3400G-with-Radeon-Vega-Graphics
CPU,,Intel,Core i7-3770S,291,71.7,7706,https://cpu.userbenchmark.com/SpeedTest/2218/IntelR-CoreTM-i7-3770S-CPU---310GHz
CPU,BX80623I72600,Intel,Core i7-2600,292,71.6,155917,https://cpu.userbenchmark.com/Intel-Core-i7-2600/Rating/620
CPU,,Intel,Core i5-4590S,293,71.5,10082,https://cpu.userbenchmark.com/SpeedTest/13459/IntelR-CoreTM-i5-4590S-CPU---300GHz
CPU,,Intel,Xeon E5-1620 0,294,71.4,12986,https://cpu.userbenchmark.com/SpeedTest/2930/IntelR-XeonR-CPU-E5-1620-0---360GHz
CPU,,Intel,Core i5-8279U,295,71.4,193,https://cpu.userbenchmark.com/SpeedTest/807756/IntelR-CoreTM-i5-8279U-CPU---240GHz
CPU,,Intel,Core i7 975,296,71.4,2403,https://cpu.userbenchmark.com/SpeedTest/941/IntelR-CoreTM-i7-CPU---------975----333GHz
CPU,BX80662I56500,Intel,Core i5-6500,297,71.3,208965,https://cpu.userbenchmark.com/Intel-Core-i5-6500/Rating/3513
CPU,YD1600BBAEBOX,AMD,Ryzen 5 1600,298,71.2,316328,https://cpu.userbenchmark.com/AMD-Ryzen-5-1600/Rating/3919
CPU,,Intel,Xeon E3-1225 V2,299,71.1,2183,https://cpu.userbenchmark.com/SpeedTest/5015/IntelR-XeonR-CPU-E3-1225-V2---320GHz
CPU,CM8066201920202,Intel,Core i7-6700T,300,71.1,7878,https://cpu.userbenchmark.com/SpeedTest/36439/IntelR-CoreTM-i7-6700T-CPU---280GHz
CPU,,Intel,Xeon E3-1240,301,71.1,1811,https://cpu.userbenchmark.com/SpeedTest/5243/IntelR-XeonR-CPU-E31240---330GHz
CPU,,Intel,Core i7-4790T,302,71,804,https://cpu.userbenchmark.com/SpeedTest/13586/IntelR-CoreTM-i7-4790T-CPU---270GHz
CPU,,Intel,Core i7-4940MX,303,71,1854,https://cpu.userbenchmark.com/SpeedTest/9756/IntelR-CoreTM-i7-4940MX-CPU---310GHz
CPU,,Intel,Xeon E3-1220 V2,304,71,2816,https://cpu.userbenchmark.com/SpeedTest/3482/IntelR-XeonR-CPU-E3-1220-V2---310GHz
CPU,,Intel,Core i5-2450P,305,71,190,https://cpu.userbenchmark.com/SpeedTest/2795/IntelR-CoreTM-i5-2450P-CPU---320GHz
CPU,YD1700BBAEBOX,AMD,Ryzen 7 1700,306,71,187616,https://cpu.userbenchmark.com/AMD-Ryzen-7-1700/Rating/3917
CPU,BX80646I54460,Intel,Core i5-4460,307,71,214588,https://cpu.userbenchmark.com/Intel-Core-i5-4460/Rating/2310
CPU,BX80701G6400,Intel,Pentium Gold G6400,308,70.9,1168,https://cpu.userbenchmark.com/SpeedTest/1221579/IntelR-PentiumR-Gold-G6400-CPU---400GHz
CPU,,Intel,Xeon E3-1220 v3,309,70.9,3363,https://cpu.userbenchmark.com/SpeedTest/5983/IntelR-XeonR-CPU-E3-1220-v3---310GHz
CPU,BX80701G6500,Intel,Pentium Gold G6500,310,70.8,36,https://cpu.userbenchmark.com/SpeedTest/1323006/IntelR-PentiumR-Gold-G6500-CPU---410GHz
CPU,BX80637I53470,Intel,Core i5-3470,311,70.7,177597,https://cpu.userbenchmark.com/Intel-Core-i5-3470/Rating/2771
CPU,,Intel,Xeon X5650,312,70.6,12967,https://cpu.userbenchmark.com/SpeedTest/355/IntelR-XeonR-CPU-----------X5650----267GHz
CPU,,Intel,Core i5-2500,313,70.5,72072,https://cpu.userbenchmark.com/SpeedTest/517/IntelR-CoreTM-i5-2500-CPU---330GHz
CPU,,Intel,Core i5-4570S,314,70.5,8439,https://cpu.userbenchmark.com/SpeedTest/5965/IntelR-CoreTM-i5-4570S-CPU---290GHz
CPU,BX80677I37350K,Intel,Core i3-7350K,315,70.4,3254,https://cpu.userbenchmark.com/Intel-Core-i3-7350K/Rating/3889
CPU,,Intel,Core i7-4930MX,316,70.4,1202,https://cpu.userbenchmark.com/SpeedTest/2453/IntelR-CoreTM-i7-4930MX-CPU---300GHz
CPU,100-000000085,AMD,Ryzen 3 4300U,317,70.4,2047,https://cpu.userbenchmark.com/SpeedTest/1135301/AMD-Ryzen-3-4300U-with-Radeon-Graphics
CPU,,Intel,Xeon X5667,318,70.4,298,https://cpu.userbenchmark.com/SpeedTest/21709/IntelR-XeonR-CPU-----------X5667----307GHz
CPU,BX80677I57400,Intel,Core i5-7400,319,70.3,200271,https://cpu.userbenchmark.com/Intel-Core-i5-7400/Rating/3886
CPU,,Intel,Core i7 880,320,70.3,693,https://cpu.userbenchmark.com/SpeedTest/15321/IntelR-CoreTM-i7-CPU---------880----307GHz
CPU,YD3200C5FHBOX,AMD,Ryzen 3 3200G,321,70.3,74268,https://cpu.userbenchmark.com/SpeedTest/824486/AMD-Ryzen-3-3200G-with-Radeon-Vega-Graphics
CPU,,Intel,Core i7-4770T,322,70.2,510,https://cpu.userbenchmark.com/SpeedTest/4415/IntelR-CoreTM-i7-4770T-CPU---250GHz
CPU,,Intel,Core i7-3940XM,323,70.1,1644,https://cpu.userbenchmark.com/SpeedTest/7092/IntelR-CoreTM-i7-3940XM-CPU---300GHz
CPU,,Intel,Core i5-3450,324,70.1,24068,https://cpu.userbenchmark.com/SpeedTest/161/IntelR-CoreTM-i5-3450-CPU---310GHz
CPU,,Intel,Xeon E5-2630 v3,325,70,1116,https://cpu.userbenchmark.com/SpeedTest/22651/IntelR-XeonR-CPU-E5-2630-v3---240GHz
CPU,,Intel,Xeon E31230,326,69.9,1437,https://cpu.userbenchmark.com/SpeedTest/6750/IntelR-XeonR-CPU-E31230---320GHz
CPU,,Intel,Core i7-6920HQ,327,69.9,2213,https://cpu.userbenchmark.com/SpeedTest/56225/IntelR-CoreTM-i7-6920HQ-CPU---290GHz
CPU,,Intel,Xeon E31220,328,69.8,2169,https://cpu.userbenchmark.com/SpeedTest/6171/IntelR-XeonR-CPU-E31220---310GHz
CPU,,Intel,Core i7-7920HQ,329,69.8,995,https://cpu.userbenchmark.com/SpeedTest/243546/IntelR-CoreTM-i7-7920HQ-CPU---310GHz
CPU,BX80677I37300,Intel,Core i3-7300,330,69.7,1400,https://cpu.userbenchmark.com/Intel-Core-i3-7300/Rating/3893
CPU,,Intel,Core i7-5700HQ,331,69.6,11875,https://cpu.userbenchmark.com/SpeedTest/30103/IntelR-CoreTM-i7-5700HQ-CPU---270GHz
CPU,BX80677I57500T,Intel,Core i5-7500T,332,69.5,3837,https://cpu.userbenchmark.com/SpeedTest/218898/IntelR-CoreTM-i5-7500T-CPU---270GHz
CPU,,Intel,Xeon E5-2643 0,333,69.5,797,https://cpu.userbenchmark.com/SpeedTest/3389/IntelR-XeonR-CPU-E5-2643-0---330GHz
CPU,,Intel,Core i7 K 875,334,69.4,1799,https://cpu.userbenchmark.com/SpeedTest/476/IntelR-CoreTM-i7-CPU-------K-875----293GHz
CPU,,Intel,Core i5-3475S,335,69.3,1115,https://cpu.userbenchmark.com/SpeedTest/10117/IntelR-CoreTM-i5-3475S-CPU---290GHz
CPU,BX80646I54440,Intel,Core i5-4440,336,69.2,65425,https://cpu.userbenchmark.com/Intel-Core-i5-4440/Rating/1993
CPU,BX80637I53450S,Intel,Core i5-3450S,337,69.1,1357,https://cpu.userbenchmark.com/SpeedTest/2071/IntelR-CoreTM-i5-3450S-CPU---280GHz
CPU,,Intel,Xeon E31225,338,69.1,2795,https://cpu.userbenchmark.com/SpeedTest/4210/IntelR-XeonR-CPU-E31225---310GHz
CPU,,Intel,Core i3-7101E,339,69.1,10,https://cpu.userbenchmark.com/SpeedTest/325269/IntelR-CoreTM-i3-7101E-CPU---390GHz
CPU,BX80684G5600,Intel,Pentium Gold G5600,340,69.1,597,https://cpu.userbenchmark.com/SpeedTest/469126/IntelR-PentiumR-Gold-G5600-CPU---390GHz
CPU,,Intel,Xeon E3-1505M v6,341,69.1,2778,https://cpu.userbenchmark.com/SpeedTest/233404/IntelR-XeonR-CPU-E3-1505M-v6---300GHz
CPU,BX80662I36320,Intel,Core i3-6320,342,69.1,1635,https://cpu.userbenchmark.com/Intel-Core-i3-6320/Rating/3535
CPU,YD150XBBAEBOX,AMD,Ryzen 5 1500X,343,69,54321,https://cpu.userbenchmark.com/AMD-Ryzen-5-1500X/Rating/3921
CPU,BX80623I52400,Intel,Core i5-2400,344,69,142867,https://cpu.userbenchmark.com/Intel-Core-i5-2400/Rating/803
CPU,,Intel,Xeon X3470,345,69,6778,https://cpu.userbenchmark.com/SpeedTest/24530/IntelR-XeonR-CPU-----------X3470----293GHz
CPU,,Intel,Core i5-3470S,346,68.9,11631,https://cpu.userbenchmark.com/SpeedTest/6387/IntelR-CoreTM-i5-3470S-CPU---290GHz
CPU,,Intel,Core i7-6820HK,347,68.9,15907,https://cpu.userbenchmark.com/SpeedTest/36404/IntelR-CoreTM-i7-6820HK-CPU---270GHz
CPU,,Intel,Core i7-7820HQ,348,68.9,11093,https://cpu.userbenchmark.com/SpeedTest/185229/IntelR-CoreTM-i7-7820HQ-CPU---290GHz
CPU,,Intel,Xeon X5570,349,68.9,1190,https://cpu.userbenchmark.com/SpeedTest/12230/IntelR-XeonR-CPU-----------X5570----293GHz
